,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,BA,BA,BA,BA,BA,NVDA,NVDA,NVDA,NVDA,NVDA,BRK.A,BRK.A,BRK.A,BRK.A,BRK.A,GS,GS,GS,GS,GS,COP,COP,COP,COP,COP,GILD,GILD,GILD,GILD,GILD,CCOI,CCOI,CCOI,CCOI,CCOI,PG,PG,PG,PG,PG
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16 00:00:00-05:00,313.59,315.7,312.09,315.33,24013095,1882.99,1885.59,1866.02,1877.95,2419044,331.05,332.87,329.31,331.92,3533970,247.72,249.17,246.775,249.0,6425872,343155.0,345000.0,342805.5,344669.0,201,247.01,249.82,246.23,249.745,3447034,65.39,65.615,64.755,65.06,3620877,64.29,64.38,63.12,63.21,9175475,72.72,73.38,72.26,73.2,147891,126.11,126.78,125.59,126.1,4368464
2020-01-17 00:00:00-05:00,316.27,318.74,315.0,318.67,30204740,1885.89,1886.64,1857.25,1864.71,3437411,332.39,332.5,323.0,324.1,10266443,249.7,250.0,247.37,249.27,5358765,345000.0,347400.0,344550.0,345140.03,229,250.23,250.46,248.0,249.5,2806424,65.28,65.43,64.84,65.06,4184219,63.5,63.5,62.57,62.99,11423765,73.76,73.76,72.74,73.22,170897,126.84,127.0,125.88,126.38,5833752
2020-01-21 00:00:00-05:00,317.19,319.02,316.0,316.55,44685529,1865.0,1894.27,1860.0,1892.55,5977747,322.6,326.5999,305.75,313.4,35918406,247.805,249.29,246.5703,247.96,8443287,345000.0,346700.0,342185.0,342700.0,570,247.21,248.85,245.6,245.77,4036891,64.57,64.85,63.94,64.05,8739558,62.91,62.9188,62.23,62.65,17461383,72.91,73.865,72.72,73.76,391443,126.41,126.62,124.84,126.14,13061936
2020-01-22 00:00:00-05:00,318.75,319.99,317.31,317.7,44852758,1896.09,1902.5,1883.34,1887.46,5797891,309.82,312.8399,302.72,309.0,35996529,249.63,253.59,249.0,250.11,10681990,343100.0,345500.0,342680.0,344620.0,490,246.61,248.52,246.34,247.06,3242170,63.8,63.8,62.83,63.0,11076844,62.8,63.51,62.6,63.5,13176705,73.92,74.04,72.68,72.73,303318,126.33,126.6795,125.83,126.34,11181766
2020-01-23 00:00:00-05:00,317.86,319.56,315.65,319.2899,41293070,1885.11,1889.975,1872.76,1884.58,4048982,308.5,318.17,307.7,317.71,16915393,251.72,253.2,248.15,252.79,10606146,343596.0,344600.0,341150.0,343920.0,398,244.5,247.0,242.88,245.58,4875400,62.01,63.355,61.6218,63.15,10982546,63.36,64.055,62.74,63.95,24120195,72.6,73.11,71.96,72.95,291946,124.3,126.55,123.65,124.98,17698978
2020-01-24 00:00:00-05:00,320.25,323.33,317.5188,318.33,67508467,1890.28,1894.99,1847.44,1861.64,6851714,322.0,326.2,312.51,323.04,34060293,257.5,259.5,248.3,250.55,17890525,342850.0,343520.0,339139.2,340300.0,567,245.07,245.7093,240.6,241.9,4956667,62.7,62.7,62.05,62.62,9751476,64.07,64.2,62.84,63.13,21503008,73.25,73.36,72.665,72.92,307452,125.22,126.79,124.77,125.14,13579930
2020-01-27 00:00:00-05:00,310.06,311.77,304.88,308.96,35107297,1820.5,1841.0,1815.34,1828.89,3002750,316.21,321.2564,314.5819,316.59,6320398,238.24,242.25,232.23,240.18,10390204,334450.0,335450.0,332000.0,333780.0,512,236.37,238.99,235.0112,238.05,2201892,61.37,61.83,60.84,61.03,4496081,63.0,64.28,62.8,63.83,8650613,72.15,73.2873,72.12,73.04,107124,124.75,126.39,124.75,125.69,5737132
2020-01-28 00:00:00-05:00,312.6,318.4,312.19,317.76,30754951,1840.5,1858.11,1830.02,1853.33,2356589,318.05,319.355,314.0,316.56,4937421,242.85,249.27,240.7143,248.0,6956945,335600.0,338000.0,335031.94,336000.0,234,239.49,243.58,238.05,242.64,2785608,61.61,61.68,60.9,61.18,3307034,64.25,64.875,64.09,64.37,7615043,73.43,74.46,73.4,74.08,99032,125.93,126.98,125.72,126.01,4323325
2020-01-29 00:00:00-05:00,324.45,327.85,321.38,324.32,47978319,1864.0,1874.75,1855.02,1858.0,1820096,326.102,327.175,319.14,321.83,9914469,247.39,248.84,243.94,245.54,5714269,336250.0,339400.0,336250.0,336630.0,163,244.52,246.45,239.5697,240.03,3378987,61.59,61.64,60.27,60.48,3071170,64.42,65.14,64.22,64.3,5910473,73.96,74.09,73.055,73.7,139980,125.91,126.07,125.025,125.07,3386300
2020-01-30 00:00:00-05:00,320.65,324.09,318.75,323.8762,29370141,1858.0,1872.87,1850.61,1870.8896,3255311,320.5,325.35,317.635,323.22,5468010,241.61,246.35,239.4,245.81,6837877,334360.0,341700.0,334360.0,341700.0,190,237.69,244.34,236.73,244.17,2955460,59.75,60.99,59.59,60.88,6177057,63.9,64.1,63.03,64.03,8038760,72.97,73.43,72.1542,72.5,191145,124.79,126.06,124.42,125.93,4827816
2020-01-31 00:00:00-05:00,320.95,322.68,308.29,309.33,46153891,2051.47,2055.72,2002.27,2007.75,14449332,321.75,321.93,316.99,318.01,4342717,243.91,244.45,234.75,236.45,8263860,339855.0,339855.0,335120.03,336805.03,244,241.99,242.89,236.88,237.64,3061086,60.0,60.41,59.115,59.39,5943644,63.8,63.93,62.6,63.21,8709063,72.48,72.88,70.73,70.94,185967,125.99,126.95,124.46,124.52,4786120
2020-02-03 00:00:00-05:00,304.3,313.49,302.22,308.71,40308612,2010.6,2048.5,2000.25,2003.25,5527745,318.75,320.7399,314.88,316.13,3749706,235.7,241.1111,235.45,240.33,5804392,338160.0,339450.0,334580.0,335090.0,203,238.36,242.39,238.05,238.98,2450494,59.41,60.34,58.86,59.17,4898653,67.735,68.68,65.49,66.35,29804373,71.49,71.49,70.46,70.63,280005,124.66,125.95,124.49,125.07,4021163
2020-02-04 00:00:00-05:00,315.31,319.64,313.6345,318.86,30865583,2029.81,2059.8,2015.37,2049.78,4958935,318.28,319.48,315.03,317.93,3379363,246.0,247.9,244.02,247.14,5917343,339220.0,340295.66,337280.0,337500.0,218,242.88,243.74,241.55,241.95,2758536,58.93,59.82,56.43,56.49,11443544,68.0,68.01,66.88,67.44,13592192,70.04,72.52,70.04,71.84,106009,125.71,127.35,125.36,125.68,4979168
2020-02-05 00:00:00-05:00,323.52,324.4,318.95,321.58,26442843,2071.02,2071.02,2032.0,2039.62,3950987,320.5,329.68,319.23,329.6,5539685,251.99,252.4,247.41,250.7968,4678963,340400.0,342909.84,340359.38,342820.0,307,244.99,245.13,243.0,244.3,2845148,57.28,58.95,56.82,58.78,7341639,66.22,66.55,64.07,65.88,19283879,72.29,72.33,70.91,71.82,151247,125.91,127.06,125.4,126.8,4147135
2020-02-06 00:00:00-05:00,322.57,325.22,320.2648,325.21,23365266,2041.02,2056.3,2024.8,2050.37,2827062,330.91,343.44,325.66,341.46,12006646,252.14,254.25,248.88,254.25,5208915,344290.0,345000.0,343070.0,344200.0,191,245.35,245.77,241.18,241.8,2033752,59.07,59.07,57.93,58.41,5003439,67.29,69.9,66.05,68.21,26544617,74.4,75.56,73.36,74.69,269152,126.9,128.09,126.6,127.12,6358455
2020-02-07 00:00:00-05:00,322.37,323.4,318.0,320.04,27107613,2041.99,2098.53,2038.1,2079.21,4794674,340.37,340.74,335.69,336.77,4894759,252.23,253.53,250.572,251.68,4244975,342000.0,342775.0,340345.0,341000.0,173,239.75,240.52,236.55,238.03,2652682,57.81,58.37,57.56,57.975,4308018,69.98,71.19,68.39,68.87,24836776,74.64,75.86,74.285,75.85,239894,127.19,127.27,126.05,126.08,3998860
2020-02-10 00:00:00-05:00,314.18,321.54,313.85,321.54,23748626,2085.01,2135.6,2084.96,2134.55,4671496,337.22,345.94,336.3201,344.68,5347158,252.32,263.0,252.3,262.99,11803883,340904.0,341078.0,338000.0,340490.0,186,237.4,237.87,235.4556,237.35,2239329,57.46,58.138,57.21,57.88,4771882,69.32,69.4,67.615,68.995,16602968,75.84,76.59,74.5,74.81,134509,126.46,126.83,125.76,126.185,3664391
2020-02-11 00:00:00-05:00,323.6,323.9,318.71,319.61,21422946,2150.9,2185.95,2136.0,2152.27,5584290,347.64,348.0745,342.1,344.48,4913144,267.32,272.5,264.83,267.91,15355617,342350.0,342350.0,340461.06,340881.03,151,239.0,239.55,236.22,236.46,1773615,58.85,59.01,58.21,58.71,5354447,68.93,68.99,67.5,67.76,11664601,75.11,75.6,74.09,75.06,162037,126.27,126.27,124.03,124.15,4990021
2020-02-12 00:00:00-05:00,321.62,327.21,321.47,327.2,24425223,2163.95,2180.2495,2155.29,2161.34,3101082,346.42,349.95,345.85,347.41,3952583,270.01,272.8,268.4474,272.54,8752194,341900.0,343146.06,340403.53,341087.94,207,238.01,240.4119,237.72,238.66,1766151,59.9,61.15,59.54,59.77,5153912,67.5,67.82,66.32,66.95,12086783,75.11,75.345,74.2,75.22,145888,123.68,123.97,122.85,123.39,5032672
2020-02-13 00:00:00-05:00,324.19,326.22,323.35,324.91,21088852,2146.0,2170.28,2142.0,2151.12,2688038,344.32,347.89,342.63,343.0,3401641,270.21,273.48,269.11,270.81,9853380,340500.0,341047.72,339130.0,339470.0,241,237.85,238.97,236.57,238.35,1168134,59.09,59.45,58.6,58.85,4781413,67.13,67.77,66.52,66.78,7351177,74.8,76.13,74.55,75.93,106985,123.73,125.28,123.52,124.98,4319148
2020-02-14 00:00:00-05:00,324.74,325.98,322.85,324.94,17502899,2155.68,2159.0352,2125.89,2135.48,2362540,342.3,344.5,338.0,340.5,3708174,287.26,294.97,286.0,289.8,25030458,339487.5,340600.0,338437.5,340223.94,124,237.94,239.01,236.23,237.08,1468238,58.87,59.095,58.18,58.62,3598084,67.45,67.66,67.04,67.55,7353913,76.06,77.05,75.96,76.79,136569,125.29,126.15,124.79,126.13,3975161
2020-02-18 00:00:00-05:00,315.36,319.75,314.61,319.0,34217504,2127.98,2166.07,2124.105,2155.67,2674865,338.77,339.99,336.1,338.92,2600649,285.6435,297.31,284.86,296.57,13874523,340223.94,341000.0,338000.0,340040.0,206,236.55,237.07,231.2,233.3,2410551,58.41,58.57,57.71,58.3,3521800,67.56,67.8,66.71,67.01,7846283,76.75,77.0,75.54,75.97,134246,125.83,126.18,124.83,124.91,4017591
2020-02-19 00:00:00-05:00,320.0,324.57,320.0,323.62,19929550,2167.8,2185.1,2161.12,2170.21,2261147,338.12,341.4742,335.861,338.26,4565764,301.38,315.41,301.38,314.71,16303485,340655.75,344427.75,340317.0,343900.0,232,235.0,237.8,233.28,237.33,1888209,58.75,59.36,58.6842,59.27,3436502,67.25,67.54,66.815,67.36,6988513,76.36,77.435,76.1,76.31,133113,124.85,126.47,124.65,125.44,3623777
2020-02-20 00:00:00-05:00,322.55,324.65,318.21,320.3,22805445,2172.67,2176.79,2127.45,2153.59,2908965,338.29,341.24,335.39,336.29,2471718,312.765,316.32,296.35,308.58,19289575,343750.0,344642.34,340965.0,342270.06,277,236.41,236.9,231.25,232.72,2921883,59.25,59.55,58.58,58.87,4277239,67.26,67.36,66.1,66.98,7963859,76.02,76.8,75.12,76.68,165305,125.47,126.76,125.13,126.56,5044986
2020-02-21 00:00:00-05:00,318.62,320.45,310.5,313.03,29739870,2141.0,2144.55,2088.0,2095.97,4363040,334.05,334.6599,330.23,330.41,3429265,304.22,305.2,290.66,294.1,18269432,341850.0,344975.0,340600.0,343720.0,199,230.91,231.7994,228.37,230.63,2297281,58.32,58.605,57.77,58.43,4635618,67.18,69.78,66.81,69.71,20620819,76.5,76.5,75.13,75.86,154045,126.13,128.07,125.98,126.72,7388719
2020-02-24 00:00:00-05:00,297.26,304.18,289.23,298.17,49427633,2003.18,2039.295,1987.9742,2008.74,6047539,320.0,321.74,316.33,317.9,5496284,270.19,281.8723,268.0,273.2,20046550,335000.0,336162.66,330940.0,332800.0,679,223.23,226.69,222.54,224.57,3368537,56.15,56.94,55.99,56.38,6281463,73.885,74.52,71.59,72.955,38922681,74.23,75.155,72.775,74.25,166854,125.26,126.585,123.14,123.32,5906109
2020-02-25 00:00:00-05:00,300.95,302.53,286.13,288.08,52521891,2026.42,2034.6,1958.42,1970.65,5858950,318.26,320.64,303.63,304.08,6909187,276.3035,278.79,257.96,262.05,25287667,333195.06,335000.0,325900.0,328200.0,556,224.78,225.87,215.89,217.61,4443073,56.52,56.685,53.54,53.82,8136554,73.75,73.85,69.02,70.1,36123382,74.54,75.22,72.46,73.87,205231,123.02,123.96,120.88,121.4,6084559
2020-02-26 00:00:00-05:00,286.53,297.88,286.5,292.69,46094168,1970.01,2014.67,1960.45,1979.61,4906059,307.0,315.22,304.06,305.51,6397339,262.06,275.45,262.0,267.59,17887340,328200.0,330602.75,324360.0,325115.0,406,218.7,220.0,214.76,215.82,3336298,54.02,54.25,51.11,51.17,10043037,71.32,75.47,70.72,74.7,30749585,74.12,75.19,73.8569,74.9,203837,121.42,122.39,119.85,120.19,5330803
2020-02-27 00:00:00-05:00,281.1,286.0,272.96,273.04,72477356,1934.38,1975.0,1882.7621,1882.88,7600123,300.37,301.0,284.29,287.91,10013997,254.9,267.0,248.89,252.19,21315607,320480.0,322292.0,312501.0,312501.0,551,210.49,213.48,205.37,205.48,4561790,49.6,49.6102,47.13,47.13,13210873,78.31,78.88,72.26,72.67,48927773,69.25,78.39,64.76,76.03,403535,119.12,119.92,113.43,113.47,10107447
2020-02-28 00:00:00-05:00,257.26,278.41,256.37,274.64,96710951,1814.63,1889.76,1811.129,1889.18,8494919,278.07,282.86,269.6,275.35,13770970,242.455,272.46,241.79,270.16,26353659,304000.0,310337.0,300750.03,310000.0,737,199.09,202.245,194.85,200.92,5576121,45.42,48.44,45.12,48.44,13478416,70.17,71.08,66.63,69.38,31127425,74.97,75.95,71.64,73.09,436028,109.46,113.2,106.67,113.2,18595527
2020-03-02 00:00:00-05:00,282.28,301.44,277.72,298.82,78891672,1905.26,1954.51,1870.0,1954.0,6115818,279.54,291.7099,274.29,288.99,9360076,276.9,277.59,261.0,276.57,20608284,314000.0,327937.0,308100.0,327255.0,495,201.41,209.62,197.63,209.61,4242935,49.32,49.38,46.88,49.25,8005848,70.32,75.405,70.08,75.38,29010798,73.69,79.46,72.51,79.03,343566,113.19,119.79,112.55,119.59,9884477
2020-03-03 00:00:00-05:00,303.67,304.0,285.8,289.31,74214898,1973.0,1996.33,1888.0901,1908.88,6986980,292.0,297.44,278.08,280.3,6211315,278.6665,281.07,262.4601,265.64,15400379,322550.0,327000.0,310000.0,314184.0,440,209.0,211.79,202.12,203.36,4966187,49.53,51.49,47.45,48.07,8697208,74.27,74.82,71.51,74.21,21471567,79.47,82.195,78.8,81.26,442465,119.73,121.84,117.135,118.15,9871884
2020-03-04 00:00:00-05:00,296.44,303.4,293.13,302.76,49969205,1946.57,1978.0,1922.0,1976.46,4261291,284.55,285.91,277.01,283.08,6221414,270.2,284.89,267.2,284.56,13898597,321000.0,327246.0,314607.25,326380.0,355,205.84,208.92,202.7,208.72,2936500,48.75,49.55,47.74,49.45,6618900,74.88,76.01,72.59,76.0,20204240,80.73,87.23,80.73,87.06,434544,119.88,124.69,119.6,124.55,7362579
2020-03-05 00:00:00-05:00,295.52,299.55,291.41,292.92,42089988,1933.0,1960.72,1910.0,1924.03,4275800,275.79,276.31,259.65,260.18,13139169,276.5,283.2,271.5,273.29,16273708,318605.0,318605.0,311250.1,315500.0,393,201.33,203.465,196.95,198.69,3407461,47.98,48.64,46.78,47.72,7763582,75.0,77.5,74.53,76.13,21171863,85.54,86.94,85.13,86.84,444453,121.3,122.9,120.28,121.72,9764867
2020-03-06 00:00:00-05:00,282.0,290.82,281.23,288.98,51462221,1875.0,1910.87,1869.5,1901.14,4771029,253.7,264.29,249.8,262.13,11383786,266.08,268.39,258.0,266.07,11648362,309000.0,311257.75,304767.25,309555.16,487,190.68,196.3,189.28,192.83,3927621,45.98,46.49,44.68,45.35,11936142,75.3189,80.3959,75.1,80.23,29153836,84.64,87.58,83.99,86.99,482016,118.03,122.61,117.55,121.71,14610918
2020-03-09 00:00:00-04:00,263.75,278.09,263.0,266.09,130952816,1768.6001,1862.77,1761.29,1800.01,13436736,238.0035,241.48,224.37,227.17,10643948,239.78,259.4,238.18,245.01,14140686,292300.0,298670.0,290000.0,290580.0,1154,173.78,179.25,170.16,172.8,5878720,33.95,36.2,32.0,34.0601,26155359,78.0468,78.15,73.09,73.3,29184839,85.04,85.06,79.2101,81.71,2071358,115.27,120.03,115.12,115.92,19960524
2020-03-10 00:00:00-04:00,277.14,286.44,269.37,285.69,65679929,1870.0,1894.27,1818.17,1894.0,6442309,237.0,237.83,215.0,231.0025,11755438,256.57,261.08,245.99,261.08,13232029,301950.0,304199.0,293500.0,303681.0,734,181.62,185.395,173.285,184.32,6091873,36.64,37.42,33.0,34.88,17993290,75.51,75.56,68.78,72.35,51259143,82.11,87.61,79.02,86.03,755566,118.96,120.82,114.44,120.59,17923718
2020-03-11 00:00:00-04:00,277.39,281.22,271.86,275.3,58216000,1857.85,1871.3195,1801.5,1819.63,5114340,222.99,226.99,187.0,189.135,26577826,255.455,256.6,242.57,246.16,23260658,296550.0,297473.0,290447.25,292709.0,571,178.48,180.77,170.97,171.85,4618662,33.59,33.945,31.509,32.56,16696768,73.94,75.38,72.78,73.69,61058378,83.84,84.85,81.47,84.05,526660,117.6,118.44,110.68,111.56,27306872
2020-03-12 00:00:00-04:00,255.94,270.0,248.0,248.0,96606887,1721.98,1765.0,1675.0,1676.21,10301824,160.53,189.85,154.813,154.825,29509442,225.46,236.119,215.8,216.035,18564487,276550.0,282000.0,266800.0,266800.0,1823,160.0,166.745,150.0,150.68,7579747,30.34,31.41,27.82,28.2,14277082,70.44,72.865,67.88,68.47,24132325,77.82,83.22,73.43,77.35,461187,103.0,111.58,101.0,101.86,35026692
2020-03-13 00:00:00-04:00,264.89,279.92,252.95,278.06,83319113,1755.0,1786.31,1680.62,1786.31,7834519,174.97,178.28,161.3755,170.17,19707427,230.5,241.02,219.61,240.83,14272995,283500.0,295972.0,270210.0,294576.0,1079,162.82,177.56,152.35,177.44,5738847,30.6,31.74,27.585,31.38,14587442,71.93,72.0,67.5,70.75,27348220,79.57,81.74,75.88,81.4,433212,106.5,114.63,105.4123,114.08,26570990
2020-03-16 00:00:00-04:00,241.95,259.08,240.0,241.47,74222204,1642.0,1759.4519,1626.0319,1688.0,8030027,149.42,151.0,128.76,129.6,24959381,211.35,226.1,194.0,196.59,33636520,260000.27,283480.0,260000.0,268000.0,702,150.23,169.54,150.0,154.65,6107281,27.49,31.15,25.91,26.11,11851499,67.26,72.8,64.41,68.9,43480772,75.29,80.25,73.04,76.43,394826,101.75,115.95,101.0,108.26,27146830
2020-03-17 00:00:00-04:00,247.51,257.61,238.4,252.85,151273870,1776.0,1857.775,1689.2402,1807.38,20134204,132.51,134.96,101.25,124.03,52088741,200.91,220.86,191.0,217.26,19481679,275000.0,280619.12,268000.0,280619.12,1203,157.0,166.74,150.0,158.66,6376240,26.36,26.85,24.39,26.25,16402123,70.0,76.0797,69.0,74.52,25518062,76.62,85.55,75.51,85.25,1157764,111.45,119.7,110.7701,118.24,31144874
2020-03-18 00:00:00-04:00,239.77,250.0,237.12,249.0,62337123,1750.0,1841.66,1745.0,1832.39,7949578,99.86,107.85,89.0,101.89,52457537,199.61,209.94,180.6807,203.51,18617665,266000.06,270874.0,251101.0,258927.0,1215,150.0,155.97,135.41,140.18,7229403,24.25,25.6,20.84,22.67,12974877,73.89,80.0,72.97,79.47,29265636,80.79,85.75,76.44,85.75,685604,113.02,121.5,112.09,117.53,29666614
2020-03-19 00:00:00-04:00,247.385,252.84,242.61,244.78,61569852,1858.33,1945.0,1832.65,1880.5,9312968,98.8,103.57,90.35,97.71,38196591,202.02,216.73,193.39,212.97,35249244,251100.0,264440.0,250000.0,261690.0,1132,137.38,152.49,130.85,149.48,6033664,23.13,25.99,21.0,25.58,13386493,80.98,85.97,78.29,78.51,89017904,84.66,85.93,78.47,81.21,712058,116.61,118.0,109.7901,110.83,22981248
2020-03-20 00:00:00-04:00,247.18,251.83,228.0,228.74,83656772,1925.0,1957.0,1820.73,1846.09,9098838,99.85,107.0,94.28,95.01,38848406,219.0,230.32,205.13,205.71,19141769,265000.0,265000.0,251000.0,254600.0,1130,148.99,149.19,138.29,138.41,7490015,27.06,28.39,25.89,26.78,18655012,79.5,81.6,72.17,73.25,61473102,81.0,81.92,71.79,76.035,1070040,109.19,109.7,101.59,102.4,30879254
2020-03-23 00:00:00-04:00,228.08,228.4997,212.61,223.43,77575565,1827.75,1919.4,1812.0,1902.54,7171193,98.53,114.49,93.56,105.49,42338289,205.72,216.48,198.52,212.11,15256839,249000.0,250000.0,239440.0,242000.0,1291,136.03,141.935,133.26,134.97,4574057,26.75,26.97,23.35,24.5,14344951,75.3,75.3,68.86,72.44,35022144,77.06,77.22,65.59,67.94,628270,100.19,103.75,94.34,97.77,27539368
2020-03-24 00:00:00-04:00,236.36,247.69,234.3,246.88,64013339,1951.31,1955.0,1900.3403,1940.0,6411717,123.68,127.96,116.13,127.5,38984638,228.95,252.66,228.05,249.47,25936632,255225.5,268500.0,254500.0,267090.0,1207,144.32,153.9,143.63,153.39,5692174,26.45,30.87,26.45,30.73,13791646,75.13,75.83,72.11,73.96,17964958,69.06,74.67,67.0161,73.82,741732,101.23,104.0,96.07,103.25,21347006
2020-03-25 00:00:00-04:00,250.82,258.25,244.3,245.465,67944382,1920.69,1950.26,1885.78,1885.78,5985263,154.9,174.77,141.0,158.68,71954112,253.8,261.82,243.66,245.48,18461797,269200.0,283325.0,262710.0,269409.75,936,154.6,162.21,145.32,155.16,7473382,31.23,32.56,29.49,30.93,11839012,73.87,74.49,69.34,69.65,21147768,72.61,76.71,68.79,69.23,508475,100.51,104.7,98.6,100.99,22071986
2020-03-26 00:00:00-04:00,246.52,258.68,246.36,258.48,54641901,1902.0,1956.49,1889.29,1955.225,5377163,172.29,186.48,167.18,180.4,58598168,253.94,262.22,250.0,257.24,15951423,270800.0,277162.75,269500.0,276095.0,755,156.37,167.66,154.31,165.78,6069715,31.12,32.4582,30.3978,31.96,11353560,69.9,73.91,69.75,73.8,16325956,70.8,81.42,69.97,80.42,499586,103.88,108.31,102.53,107.4,24256350
2020-03-27 00:00:00-04:00,252.75,255.87,247.05,247.62,45641532,1931.0,1939.79,1899.92,1899.92,4672178,172.0,172.92,155.5401,161.99,44801196,250.5,263.1177,248.68,252.54,14589385,267600.0,276362.75,265337.34,269350.0,592,159.08,163.73,157.0,158.16,3690638,30.12,30.27,28.8,29.25,9636934,73.71,75.39,71.91,72.83,14634136,78.61,81.4,76.02,78.44,449450,106.49,114.29,106.49,110.28,24009560
2020-03-30 00:00:00-04:00,250.74,255.52,249.4,254.79,37524398,1922.48,1973.63,1912.34,1964.78,5244822,153.81,153.81,140.68,152.27,48634546,255.36,265.96,253.59,265.625,28169730,269410.0,276000.0,267020.47,275052.5,425,158.52,160.43,153.18,159.51,3713957,28.51,30.14,27.52,29.285,9810678,75.35,76.42,73.89,75.93,14436575,79.57,84.96,79.508,84.35,376513,113.9,115.79,110.2001,114.97,25196082
2020-03-31 00:00:00-04:00,255.6,262.49,252.0,254.3,41083385,1964.35,1993.02,1944.01,1949.79,4471543,155.0,160.64,149.0,149.12,28211403,267.2,275.3999,257.75,263.61,20115899,272635.5,279140.0,270845.28,274010.0,486,158.13,161.1,153.72,154.61,2965435,30.03,31.92,29.71,30.81,11011785,75.95,76.33,73.79,74.77,20040160,83.18,84.58,80.22,81.97,470337,113.5,114.29,108.95,110.07,24669235
2020-04-01 00:00:00-04:00,246.5,248.72,239.13,240.76,39826068,1933.0,1944.96,1893.0,1906.58,3729348,138.91,144.38,130.0,130.62,39853804,255.65,261.53,241.28,243.01,15516654,265900.0,267850.0,261180.0,264000.0,856,146.1,149.57,145.0,145.33,3840808,29.32,30.53,28.825,29.62,9554997,74.32,74.39,72.0,72.51,21393812,79.38,82.135,77.6,81.13,380168,107.95,112.18,107.0,109.33,18059140
2020-04-02 00:00:00-04:00,240.34,245.15,236.9,244.93,75974814,1901.64,1927.5258,1890.0,1918.83,8042698,128.51,136.68,120.0204,123.13,39577901,244.24,256.0,242.31,255.57,15643824,262130.95,270000.0,261894.98,269905.0,864,143.02,150.453,141.67,149.93,3879385,31.25,35.42,30.71,33.8,13130817,71.81,77.48,71.38,76.98,15506890,80.67,84.58,80.0,83.79,587944,107.69,114.99,107.5,114.4,14372100
2020-04-03 00:00:00-04:00,242.8,245.7,238.9741,241.43,29119767,1911.15,1926.33,1889.15,1906.6,3159348,125.0,131.29,122.5,124.64,34963826,254.05,255.63,238.39,243.91,15828854,268700.0,270204.9,263242.03,267551.1,292,149.2,150.9195,145.23,147.07,2431762,34.61,34.98,31.6144,32.91,10379156,77.41,79.47,76.36,78.21,24917293,84.12,87.32,83.2,86.52,413098,113.74,115.89,113.01,115.07,11959168
2020-04-06 00:00:00-04:00,250.9,263.11,249.38,262.285,43802547,1936.0,1998.52,1930.02,1998.49,5120376,133.7,149.69,129.21,148.43,46730255,255.24,269.81,252.93,268.4,33654265,273001.0,279500.0,271444.0,277260.0,641,155.47,158.93,153.77,158.02,3638240,33.48,33.8,31.79,32.76,11549606,79.24,79.65,75.88,77.81,31503651,87.76,89.96,84.52,86.95,348281,117.0,119.0,114.58,117.69,26405024
2020-04-07 00:00:00-04:00,270.8,271.7,259.0,259.385,47214898,2017.26,2035.72,1997.62,2011.6,4710631,162.0,164.8,140.26,141.51,53148116,277.3,278.25,257.3,258.95,36959406,285010.0,287000.0,277455.0,277820.0,716,166.0,169.1388,162.45,166.02,4428873,34.88,35.94,33.02,33.27,10389020,77.26,77.68,72.5,74.67,18655707,88.54,88.54,83.51,83.92,408664,116.71,120.06,112.5,112.67,23876660
2020-04-08 00:00:00-04:00,262.74,267.37,261.23,266.04,36519701,2021.0,2044.0,2011.15,2042.9,3693156,147.51,154.0,144.55,146.81,39442102,263.41,267.95,260.6,266.8,12636968,280850.0,287000.0,278280.0,286400.0,394,168.55,178.0974,168.55,176.86,4692944,34.05,35.89,33.865,35.67,6993143,74.73,75.13,73.57,74.94,11025292,84.43,85.2,81.94,82.62,413411,114.39,117.3,111.86,115.04,20121094
